"CorrelationId","DurationMs","StartSchedulingMode","CommitSchedulingMode","AudioStartGuard","AudioStartHeadroomMs","TimelineOffsetMs","ScheduleSkewMs","LatencyMs","LeadMs","Source"
"session-receive-replay:mgob04brczuvx8nn","60","timeline","timeline",,,"12","20.24098899960518","12.240988999605179","8","session.receive.replay"
"session-receive-replay:mgob0koxwr1lp637","180","timeline","timeline",,,"12","20.21807299554348","12.21807299554348","8","session.receive.replay"
"session-receive-replay:mgob0khgr0zj91k7","180","timeline","timeline",,,"12","20.190000012516975","12.190000012516975","8","session.receive.replay"
"session-receive-replay:mgobbk6u8arh9goz","60","timeline","timeline",,,"12","20.025520995259285","12.025520995259285","8","session.receive.replay"
"session-receive-replay:mgoazd4g5cu5a7te","240","timeline","timeline","headroom","12","12","19.989010989665985","11.989010989665985","8","session.receive.replay"
"session-receive-replay:mgobbuzra3ikqqys","180","timeline","timeline",,,"12","19.954791992902756","11.954791992902756","8","session.receive.replay"
"session-receive-replay:mgobmiqze7ywefaz","180","timeline","timeline","headroom","12","12","19.894219011068344","11.894219011068344","8","session.receive.replay"
"session-receive-replay:mgobnne7lksq20op","60","timeline","timeline","headroom","12","12","19.442188009619713","11.442188009619713","8","session.receive.replay"
"session-receive-replay:mgobl8x6m9fqso42","80","timeline","timeline","headroom","12","12","19.20567700266838","11.20567700266838","8","session.receive.replay"
"session-receive-replay:mgob3dct1ebmw1gb","60","timeline","timeline","headroom","12","12","19.05198000371456","11.051980003714561","8","session.receive.replay"
"session-receive-replay:mgob9v709n6e015i","60","timeline","timeline","headroom","12","12","19.018749997019768","11.018749997019768","8","session.receive.replay"
"session-receive-replay:mgobm0z460rypr8g","240","timeline","timeline","headroom","12","12","18.604895994067192","10.604895994067192","8","session.receive.replay"
"session-receive-replay:mgobn22j6jsjjcyv","180","timeline","timeline","headroom","12","12","18.53666700422764","10.536667004227638","8","session.receive.replay"
"session-receive-replay:mgoazks7dff6iy70","240","timeline","timeline","headroom","12","12","18.36421899497509","10.36421899497509","8","session.receive.replay"
"session-receive-replay:mgobkys3zudjc9od","240","timeline","timeline","headroom","12","12","18.33671899139881","10.336718991398811","8","session.receive.replay"
"session-receive-replay:mgob3mj0q7dz360d","180","timeline","timeline","headroom","12","12","18.02546900510788","10.02546900510788","8","session.receive.replay"
"session-receive-replay:mgobm16xvmit58hk","240","timeline","timeline","headroom","12","12","17.78166699409485","9.781666994094849","8","session.receive.replay"
"session-receive-replay:mgob06hqbmyury2a","180","timeline","timeline",,,"12","17.62849000096321","9.628490000963211","8","session.receive.replay"
"session-receive-replay:mgobl78x3te094d7","80","timeline","timeline",,,"12","17.592760011553764","9.592760011553764","8","session.receive.replay"
"session-receive-replay:mgob3vklxscy73xz","180","timeline","timeline","headroom","12","12","17.496719002723694","9.496719002723694","8","session.receive.replay"
"session-receive-replay:mgobmh7jauh6vzid","180","timeline","timeline","headroom","12","12","17.468801990151405","9.468801990151405","8","session.receive.replay"
"session-receive-replay:mgobnm8abxvolpoq","60","timeline","timeline","headroom","12","12","17.137500002980232","9.137500002980232","8","session.receive.replay"
"session-receive-replay:mgobkrne4ykdm6wt","240","timeline","timeline","headroom","12","12","16.70703099668026","8.70703099668026","8","session.receive.replay"
"session-receive-replay:mgobko8vqimwxe2d","240","timeline","timeline","headroom","12","12","16.51494799554348","8.51494799554348","8","session.receive.replay"
"session-receive-replay:mgoaz7az4ymrxdqv","240","timeline","timeline","headroom","12","12","16.336615011096","8.336615011096","8","session.receive.replay"
"session-receive-replay:mgobmix6pb2kpcy7","180","timeline","timeline","headroom","12","12","16.327812999486923","8.327812999486923","8","session.receive.replay"
"session-receive-replay:mgob9x0sa5b3ddpt","60","timeline","timeline","headroom","12","12","16.292656004428864","8.292656004428864","8","session.receive.replay"
"session-receive-replay:mgoaz7rrr52x78h5","240","timeline","timeline","headroom","12","12","16.242238998413086","8.242238998413086","8","session.receive.replay"
"session-receive-replay:mgoblragpxg5xg9n","80","timeline","timeline","headroom","12","12","16.124896004796028","8.124896004796028","8","session.receive.replay"
"session-receive-replay:mgobmj3nn3s7cvlb","180","timeline","timeline","headroom","12","12","16.106978997588158","8.106978997588158","8","session.receive.replay"
"session-receive-replay:mgobkwln4ei56kcd","240","timeline","timeline","headroom","12","12","15.780625000596046","7.7806250005960464","8","session.receive.replay"
"session-receive-replay:mgobkpquu0g1jnjl","240","timeline","timeline","headroom","12","12","15.407916992902756","7.407916992902756","8","session.receive.replay"
"session-receive-replay:mgob3nywmkgfcq5i","180","timeline","timeline","headroom","12","12","15.323020994663239","7.3230209946632385","8","session.receive.replay"
"session-receive-replay:mgoblvbrsc0pkvu1","80","timeline","timeline","headroom","12","12","14.756979003548622","6.756979003548622","8","session.receive.replay"
"session-receive-replay:mgob3alk3bivhidj","60","timeline","timeline","headroom","12","12","14.616874992847443","6.616874992847443","8","session.receive.replay"
"session-receive-replay:mgobl8t1p49lfjja","80","timeline","timeline","headroom","12","12","14.061613991856575","6.061613991856575","8","session.receive.replay"
"session-receive-replay:mgobkpi25qg5c41a","240","timeline","timeline","headroom","12","12","13.99770900607109","5.997709006071091","8","session.receive.replay"
"session-receive-replay:mgoazg26r517uklo","80","timeline","timeline","headroom","12","12","13.430312991142273","5.430312991142273","8","session.receive.replay"
"session-receive-replay:mgob0o8fd0zy6krg","60","timeline","timeline",,,"12","13.130469009280205","5.130469009280205","8","session.receive.replay"
"session-receive-replay:mgobbkazjb41s0t0","180","timeline","timeline",,,"12","12.812031000852585","4.812031000852585","8","session.receive.replay"
"session-receive-replay:mgobkwcsw5cm24i9","240","timeline","timeline","headroom","12","12","11.31963600218296","3.3196360021829605","8","session.receive.replay"
"session-receive-replay:mgoazfxy5rad3geu","80","timeline","timeline","headroom","12","12","10.706459000706673","2.7064590007066727","8","session.receive.replay"
"session-receive-replay:mgob9tp74jiwcv9t","60","timeline","timeline","headroom","12","12","9.888645991683006","1.8886459916830063","8","session.receive.replay"
"session-receive-replay:mgobnosc7i064u5h","60","timeline","timeline","headroom","12","12","8.46119800209999","0.46119800209999084","8","session.receive.replay"
"session-receive-replay:mgob0odstcz8yhzt","60","timeline","timeline",,,"12","7.064217999577522","0","8","session.receive.replay"
"session-receive-replay:mgobl7e7zbh1msj5","80","timeline","timeline",,,"12","6.912968993186951","0","8","session.receive.replay"
"session-receive-replay:mgob9wugn48xm3cp","180","timeline","timeline","headroom","12","12","6.269739001989365","0","8","session.receive.replay"
"session-receive-replay:mgobn9ydoj5zt0km","180","timeline","timeline","headroom","12","12","2.1890100091695786","0","8","session.receive.replay"
